resume_id,human_win_count,files
21586858,1,results_qwen2.5_14b.txt
21595057,1,results_qwen2.53b.txt
21614256,1,results_gemma3_4b.txt
21622444,1,results_qwen2.53b.txt
21645690,1,results_gemma3_4b.txt
21756639,1,results_qwen2.53b.txt
21763056,1,results_qwen2.5_14b.txt
21782152,1,results_gemma3_4b.txt
21794875,1,results_gemma3_4b.txt
21809601,1,results_cogito_3b.txt
21853199,1,results_qwen2.5_14b.txt
22008817,1,results_gemma3_4b.txt
22025574,1,results_gemma3_12b.txt
22093368,1,results_gemma3_4b.txt
22182279,1,results_gemma3_12b.txt
22349169,1,results_gemma3_4b.txt
22380187,1,results_qwen2.53b.txt
22408666,1,results_gemma3_4b.txt
22423839,1,results_qwen2.53b.txt
22450718,1,results_mistral-small3.2_latest.txt
22455205,1,results_qwen2.53b.txt
22492537,1,results_gemma3_12b.txt
22496394,1,results_qwen2.5_32b.txt
22560013,1,results_gemma3_4b.txt
22571461,1,results_cogito_3b.txt
22593054,1,results_qwen2.53b.txt
22615491,1,results_qwen2.53b.txt
22632070,1,results_qwen2.5_14b.txt
22706174,1,results_qwen2.53b.txt
22754014,1,results_qwen2.53b.txt
22776912,1,results_qwen2.53b.txt
22848179,1,results_qwen2.53b.txt
22861181,1,results_gemma3_4b.txt
22894544,1,results_gemma3_12b.txt
22946204,1,results_qwen2.53b.txt
22965804,1,results_cogito_3b.txt
22990761,1,results_qwen2.53b.txt
23009962,1,results_qwen2.53b.txt
23015611,1,results_qwen2.5_32b.txt
23032276,1,results_gemma3_4b.txt
23048999,1,results_gemma3_4b.txt
23143731,1,results_qwen2.5_14b.txt
23190306,1,results_gemma3_4b.txt
23234047,1,results_qwen2.53b.txt
23246831,1,results_gemma3_12b.txt
23396633,1,results_qwen2.53b.txt
23408537,1,results_gemma3_4b.txt
23416654,1,results_gemma3_4b.txt
23427369,1,results_cogito_3b.txt
23464505,1,results_gemma3_4b.txt
23477199,1,results_qwen2.53b.txt
23497307,1,results_qwen2.53b.txt
23510685,1,results_qwen2.53b.txt
23522150,1,results_gemma3_4b.txt
23573064,1,results_gemma3_4b.txt
23760084,1,results_mistral-small3.2_latest.txt
23782450,1,results_gemma3_12b.txt
23804341,1,results_qwen2.53b.txt
23807940,1,results_qwen2.5_32b.txt
23814777,1,results_mistral-small3.2_latest.txt
23864648,1,results_qwen2.53b.txt
23918545,1,results_qwen2.5_14b.txt
23933031,1,results_qwen2.5_32b.txt
23951429,1,results_mistral-small3.2_latest.txt
24020470,1,results_gemma3_4b.txt
24038620,1,results_qwen2.53b.txt
24219583,1,results_qwen2.53b.txt
24221960,1,results_qwen2.5_14b.txt
24361598,1,results_qwen2.53b.txt
24412546,1,results_qwen2.5_32b.txt
24416961,1,results_qwen2.53b.txt
24455357,1,results_qwen2.53b.txt
24548333,1,results_qwen2.5_32b.txt
24550866,1,results_qwen2.53b.txt
24574164,1,results_gemma3_12b.txt
24588864,1,results_qwen2.53b.txt
24589765,1,results_qwen2.53b.txt
24590489,1,results_gemma3_4b.txt
24610685,1,results_gemma3_4b.txt
24647794,1,results_qwen2.53b.txt
24670867,1,results_qwen2.53b.txt
24677466,1,results_qwen2.5_32b.txt
24679149,1,results_mistral-small3.2_latest.txt
24703009,1,results_gemma3_4b.txt
24727739,1,results_qwen2.53b.txt
24740005,1,results_cogito_3b.txt
24770846,1,results_qwen2.53b.txt
24799301,1,results_cogito_3b.txt
24817041,1,results_qwen2.53b.txt
24833063,1,results_gemma3_4b.txt
24854026,1,results_gemma3_4b.txt
24977396,1,results_qwen2.53b.txt
24989856,1,results_cogito_3b.txt
24994145,1,results_mistral-small3.2_latest.txt
25023614,1,results_gemma3_12b.txt
25047127,1,results_qwen2.53b.txt
25061645,1,results_cogito_3b.txt
25080805,1,results_qwen2.53b.txt
25098739,1,results_qwen2.53b.txt
25150191,1,results_qwen2.53b.txt
25187733,1,results_qwen2.53b.txt
25258040,1,results_mistral-small3.2_latest.txt
25315791,1,results_qwen2.53b.txt
25328428,1,results_qwen2.53b.txt
25370801,1,results_qwen2.5_14b.txt
25397102,1,results_qwen2.53b.txt
25422388,1,results_qwen2.53b.txt
25425322,1,results_qwen2.53b.txt
25482567,1,results_qwen2.53b.txt
25543217,1,results_gemma3_4b.txt
25547145,1,results_gemma3_12b.txt
25561640,1,results_gemma3_4b.txt
25608963,1,results_qwen2.53b.txt
25624652,1,results_mistral-small3.2_latest.txt
25656981,1,results_mistral-small3.2_latest.txt
25694422,1,results_qwen2.53b.txt
25718772,1,results_mistral-small3.2_latest.txt
25723793,1,results_qwen2.53b.txt
25780596,1,results_qwen2.53b.txt
25810233,1,results_qwen2.5_32b.txt
25834360,1,results_qwen2.53b.txt
25862026,1,results_qwen2.53b.txt
25919149,1,results_qwen2.5_32b.txt
25953797,1,results_cogito_3b.txt
25959103,1,results_qwen2.5_14b.txt
26013403,1,results_gemma3_4b.txt
26160200,1,results_gemma3_4b.txt
26234972,1,results_qwen2.5_14b.txt
26279402,1,results_qwen2.5_32b.txt
26291616,1,results_qwen2.5_14b.txt
26410763,1,results_gemma3_4b.txt
26425074,1,results_qwen2.5_32b.txt
26456474,1,results_cogito_3b.txt
26503829,1,results_qwen2.53b.txt
26530575,1,results_gemma3_4b.txt
26530696,1,results_mistral-small3.2_latest.txt
26579709,1,results_qwen2.53b.txt
26581830,1,results_qwen2.53b.txt
26585242,1,results_mistral-small3.2_latest.txt
26767199,1,results_qwen2.53b.txt
26768723,1,results_qwen2.53b.txt
26801767,1,results_cogito_3b.txt
26896699,1,results_gemma3_12b.txt
26932091,1,results_qwen2.53b.txt
26961846,1,results_gemma3_12b.txt
26987539,1,results_qwen2.53b.txt
27018361,1,results_qwen2.53b.txt
27040860,1,results_cogito_3b.txt
27058381,1,results_gemma3_4b.txt
27066370,1,results_qwen2.5_32b.txt
27096796,1,results_qwen2.5_32b.txt
27120528,1,results_qwen2.53b.txt
27139412,1,results_qwen2.53b.txt
27213082,1,results_gemma3_4b.txt
27330027,1,results_qwen2.53b.txt
27485716,1,results_gemma3_12b.txt
27496514,1,results_qwen2.53b.txt
27497542,1,results_gemma3_12b.txt
27512470,1,results_qwen2.53b.txt
27524018,1,results_cogito_3b.txt
27573855,1,results_gemma3_4b.txt
27662298,1,results_qwen2.53b.txt
27689009,1,results_qwen2.53b.txt
27715131,1,results_gemma3_4b.txt
27770859,1,results_gemma3_12b.txt
27789372,1,results_qwen2.53b.txt
27796199,1,results_gemma3_4b.txt
27831220,1,results_gemma3_4b.txt
27847081,1,results_qwen2.53b.txt
27850777,1,results_qwen2.5_32b.txt
27884470,1,results_gemma3_4b.txt
27914096,1,results_gemma3_4b.txt
27921561,1,results_qwen2.53b.txt
27936502,1,results_qwen2.53b.txt
27981289,1,results_qwen2.53b.txt
28092317,1,results_qwen2.5_14b.txt
28109594,1,results_qwen2.53b.txt
28111403,1,results_qwen2.53b.txt
28126340,1,results_gemma3_12b.txt
28139742,1,results_mistral-small3.2_latest.txt
28172023,1,results_cogito_3b.txt
28176889,1,results_qwen2.53b.txt
28186635,1,results_gemma3_4b.txt
28198029,1,results_qwen2.53b.txt
28230807,1,results_qwen2.53b.txt
28320387,1,results_qwen2.53b.txt
28321954,1,results_qwen2.53b.txt
28396458,1,results_qwen2.53b.txt
28419927,1,results_gemma3_12b.txt
28424982,1,results_qwen2.53b.txt
28522529,1,results_gemma3_12b.txt
28614791,1,results_gemma3_4b.txt
28623782,1,results_gemma3_4b.txt
28629430,1,results_gemma3_4b.txt
28635795,1,results_qwen2.5_14b.txt
28669770,1,results_mistral-small3.2_latest.txt
28679359,1,results_qwen2.53b.txt
28711616,1,results_mistral-small3.2_latest.txt
28724469,1,results_mistral-small3.2_latest.txt
28790806,1,results_qwen2.5_32b.txt
28862054,1,results_mistral-small3.2_latest.txt
28867567,1,results_gemma3_4b.txt
28871170,1,results_mistral-small3.2_latest.txt
28895997,1,results_cogito_3b.txt
28923650,1,results_qwen2.53b.txt
28942221,1,results_mistral-small3.2_latest.txt
28975482,1,results_gemma3_12b.txt
29014805,1,results_qwen2.53b.txt
29050809,1,results_mistral-small3.2_latest.txt
29072179,1,results_qwen2.53b.txt
29076405,1,results_gemma3_12b.txt
29093426,1,results_gemma3_4b.txt
29161565,1,results_qwen2.53b.txt
29184740,1,results_gemma3_12b.txt
29211359,1,results_gemma3_4b.txt
29211919,1,results_mistral-small3.2_latest.txt
29267293,1,results_qwen2.53b.txt
29319314,1,results_qwen2.53b.txt
29332616,1,results_qwen2.53b.txt
29425788,1,results_qwen2.53b.txt
29483501,1,results_gemma3_12b.txt
29486525,1,results_qwen2.53b.txt
29494962,1,results_qwen2.5_32b.txt
29524570,1,results_gemma3_4b.txt
29525715,1,results_gemma3_4b.txt
29534737,1,results_cogito_3b.txt
29552167,1,results_qwen2.53b.txt
29564653,1,results_gemma3_4b.txt
29595906,1,results_cogito_3b.txt
29612672,1,results_gemma3_4b.txt
29647215,1,results_qwen2.53b.txt
29723311,1,results_gemma3_12b.txt
29746235,1,results_qwen2.53b.txt
29770086,1,results_qwen2.5_14b.txt
29772450,1,results_gemma3_4b.txt
29821051,1,results_mistral-small3.2_latest.txt
29897742,1,results_mistral-small3.2_latest.txt
29908929,1,results_qwen2.5_32b.txt
29930479,1,results_gemma3_4b.txt
29968330,1,results_qwen2.53b.txt
29975124,1,results_mistral-small3.2_latest.txt
29990140,1,results_gemma3_12b.txt
29992154,1,results_qwen2.5_14b.txt
29999135,1,results_gemma3_4b.txt
30128072,1,results_qwen2.53b.txt
30148777,1,results_cogito_3b.txt
30223363,1,results_qwen2.5_14b.txt
30288581,1,results_qwen2.53b.txt
30337969,1,results_qwen2.53b.txt
30344127,1,results_gemma3_4b.txt
30361788,1,results_mistral-small3.2_latest.txt
30437583,1,results_qwen2.5_32b.txt
30529547,1,results_cogito_3b.txt
30594821,1,results_gemma3_12b.txt
30642458,1,results_qwen2.53b.txt
30757456,1,results_gemma3_12b.txt
30813919,1,results_qwen2.53b.txt
30826569,1,results_mistral-small3.2_latest.txt
30863060,1,results_cogito_3b.txt
30938994,1,results_mistral-small3.2_latest.txt
30968749,1,results_qwen2.53b.txt
30999638,1,results_gemma3_4b.txt
31016926,1,results_mistral-small3.2_latest.txt
31064969,1,results_mistral-small3.2_latest.txt
31220062,1,results_mistral-small3.2_latest.txt
31242382,1,results_gemma3_4b.txt
31273413,1,results_mistral-small3.2_latest.txt
31362807,1,results_qwen2.53b.txt
31392754,1,results_gemma3_4b.txt
31547476,1,results_cogito_3b.txt
31552617,1,results_qwen2.53b.txt
31602598,1,results_qwen2.53b.txt
31638814,1,results_qwen2.5_14b.txt
31677347,1,results_cogito_3b.txt
31694970,1,results_qwen2.53b.txt
31926950,1,results_gemma3_12b.txt
31929166,1,results_qwen2.5_14b.txt
32109048,1,results_gemma3_4b.txt
32219038,1,results_mistral-small3.2_latest.txt
32318506,1,results_cogito_3b.txt
32385553,1,results_qwen2.5_32b.txt
32433431,1,results_gemma3_4b.txt
32518109,1,results_gemma3_12b.txt
32532982,1,results_gemma3_12b.txt
32636041,1,results_qwen2.53b.txt
32637306,1,results_qwen2.53b.txt
32720816,1,results_gemma3_12b.txt
32794700,1,results_mistral-small3.2_latest.txt
32947778,1,results_gemma3_12b.txt
32959732,1,results_qwen2.5_32b.txt
32965335,1,results_mistral-small3.2_latest.txt
32977530,1,results_mistral-small3.2_latest.txt
32980197,1,results_qwen2.53b.txt
32985311,1,results_gemma3_12b.txt
33072201,1,results_gemma3_4b.txt
33135102,1,results_cogito_3b.txt
33241454,1,results_qwen2.5_14b.txt
33286293,1,results_gemma3_4b.txt
33344933,1,results_qwen2.5_14b.txt
33381211,1,results_cogito_3b.txt
33527446,1,results_gemma3_4b.txt
33704389,1,results_qwen2.5_32b.txt
33750209,1,results_qwen2.53b.txt
33893326,1,results_gemma3_4b.txt
33964275,1,results_qwen2.53b.txt
34033933,1,results_mistral-small3.2_latest.txt
34046031,1,results_gemma3_4b.txt
34051710,1,results_qwen2.5_32b.txt
34141299,1,results_qwen2.53b.txt
34151183,1,results_qwen2.5_14b.txt
34319869,1,results_qwen2.5_32b.txt
34327438,1,results_gemma3_4b.txt
34544955,1,results_gemma3_4b.txt
34554248,1,results_gemma3_4b.txt
34583750,1,results_gemma3_4b.txt
34594746,1,results_qwen2.53b.txt
34657584,1,results_qwen2.53b.txt
34712719,1,results_qwen2.5_14b.txt
34758680,1,results_qwen2.53b.txt
34783330,1,results_qwen2.53b.txt
34970271,1,results_qwen2.5_32b.txt
35157762,1,results_cogito_3b.txt
35164503,1,results_gemma3_4b.txt
35325329,1,results_qwen2.53b.txt
35483925,1,results_gemma3_4b.txt
35579812,1,results_qwen2.5_14b.txt
35651876,1,results_gemma3_4b.txt
35673335,1,results_qwen2.5_14b.txt
35971546,1,results_mistral-small3.2_latest.txt
36019469,1,results_gemma3_12b.txt
36074301,1,results_qwen2.5_14b.txt
36136569,1,results_gemma3_4b.txt
36139251,1,results_gemma3_4b.txt
36170003,1,results_gemma3_4b.txt
36302399,1,results_qwen2.5_32b.txt
36331163,1,results_gemma3_4b.txt
36574147,1,results_qwen2.53b.txt
36621169,1,results_cogito_3b.txt
36694627,1,results_qwen2.53b.txt
36758947,1,results_gemma3_4b.txt
36868767,1,results_qwen2.53b.txt
36904300,1,results_gemma3_12b.txt
36905896,1,results_gemma3_4b.txt
37087371,1,results_qwen2.53b.txt
37231163,1,results_qwen2.53b.txt
37333719,1,results_gemma3_12b.txt
37360517,1,results_qwen2.5_14b.txt
37370455,1,results_qwen2.53b.txt
37374340,1,results_mistral-small3.2_latest.txt
37375999,1,results_qwen2.53b.txt
37402097,1,results_qwen2.53b.txt
37521676,1,results_mistral-small3.2_latest.txt
37540732,1,results_gemma3_4b.txt
37664296,1,results_qwen2.53b.txt
37750854,1,results_qwen2.53b.txt
37751611,1,results_cogito_3b.txt
37764298,1,results_gemma3_4b.txt
38007664,1,results_gemma3_4b.txt
38056161,1,results_gemma3_12b.txt
38087844,1,results_qwen2.53b.txt
38108845,1,results_gemma3_12b.txt
38154903,1,results_qwen2.53b.txt
38220146,1,results_gemma3_4b.txt
38291889,1,results_qwen2.53b.txt
38535335,1,results_qwen2.53b.txt
38663892,1,results_qwen2.53b.txt
38698573,1,results_mistral-small3.2_latest.txt
38753827,1,results_qwen2.5_32b.txt
38860712,1,results_qwen2.5_32b.txt
38896303,1,results_qwen2.5_32b.txt
38897568,1,results_qwen2.53b.txt
39027764,1,results_qwen2.53b.txt
39081840,1,results_gemma3_12b.txt
39142536,1,results_qwen2.5_32b.txt
39166680,1,results_gemma3_4b.txt
39252859,1,results_cogito_3b.txt
39308779,1,results_gemma3_4b.txt
39413067,1,results_gemma3_4b.txt
39434376,1,results_qwen2.5_32b.txt
39566718,1,results_gemma3_4b.txt
39674782,1,results_cogito_3b.txt
39675895,1,results_qwen2.53b.txt
39776400,1,results_qwen2.53b.txt
39805617,1,results_qwen2.5_32b.txt
39835894,1,results_qwen2.53b.txt
40088790,1,results_qwen2.53b.txt
40792022,1,results_qwen2.53b.txt
40883703,1,results_qwen2.53b.txt
41523474,1,results_qwen2.5_32b.txt
41586420,1,results_qwen2.53b.txt
41910253,1,results_gemma3_4b.txt
42332765,1,results_gemma3_4b.txt
43408471,1,results_qwen2.53b.txt
43622023,1,results_gemma3_12b.txt
43685045,1,results_gemma3_4b.txt
43720116,1,results_qwen2.53b.txt
44115326,1,results_gemma3_12b.txt
44147689,1,results_mistral-small3.2_latest.txt
45167858,1,results_qwen2.53b.txt
45475027,1,results_qwen2.53b.txt
45907524,1,results_gemma3_4b.txt
46514339,1,results_gemma3_12b.txt
47133747,1,results_gemma3_12b.txt
47276718,1,results_qwen2.53b.txt
47317494,1,results_cogito_3b.txt
47410104,1,results_gemma3_4b.txt
47729453,1,results_cogito_3b.txt
47996197,1,results_gemma3_4b.txt
48547319,1,results_mistral-small3.2_latest.txt
48549972,1,results_qwen2.53b.txt
49119887,1,results_gemma3_12b.txt
49204385,1,results_qwen2.5_32b.txt
49475708,1,results_gemma3_12b.txt
49777184,1,results_qwen2.53b.txt
50222417,1,results_gemma3_12b.txt
50432401,1,results_gemma3_4b.txt
50775901,1,results_gemma3_4b.txt
51209395,1,results_gemma3_4b.txt
51432451,1,results_gemma3_4b.txt
51554903,1,results_mistral-small3.2_latest.txt
51638201,1,results_gemma3_4b.txt
51681660,1,results_qwen2.5_32b.txt
51769822,1,results_qwen2.5_14b.txt
51777546,1,results_mistral-small3.2_latest.txt
54067174,1,results_cogito_3b.txt
54100393,1,results_qwen2.5_32b.txt
54180474,1,results_gemma3_4b.txt
54259150,1,results_gemma3_4b.txt
55104715,1,results_mistral-small3.2_latest.txt
55477468,1,results_qwen2.5_32b.txt
55595908,1,results_gemma3_4b.txt
55712978,1,results_qwen2.53b.txt
55746506,1,results_qwen2.53b.txt
55953734,1,results_cogito_3b.txt
56068028,1,results_qwen2.53b.txt
57262959,1,results_gemma3_4b.txt
57575888,1,results_gemma3_4b.txt
58048626,1,results_qwen2.5_14b.txt
58665241,1,results_qwen2.53b.txt
58879993,1,results_cogito_3b.txt
59011090,1,results_cogito_3b.txt
59346975,1,results_qwen2.5_32b.txt
59403481,1,results_gemma3_4b.txt
59818742,1,results_qwen2.53b.txt
60489316,1,results_qwen2.53b.txt
61579998,1,results_qwen2.53b.txt
61634281,1,results_gemma3_4b.txt
61677751,1,results_qwen2.5_32b.txt
62555739,1,results_gemma3_4b.txt
62994611,1,results_gemma3_12b.txt
63083944,1,results_qwen2.53b.txt
63137898,1,results_qwen2.53b.txt
63158213,1,results_cogito_3b.txt
63282405,1,results_qwen2.53b.txt
63391085,1,results_gemma3_4b.txt
63670997,1,results_gemma3_4b.txt
64589506,1,results_qwen2.53b.txt
64755882,1,results_qwen2.5_14b.txt
65219288,1,results_gemma3_12b.txt
65352424,1,results_qwen2.53b.txt
66226673,1,results_cogito_3b.txt
67501448,1,results_qwen2.5_14b.txt
67582956,1,results_qwen2.53b.txt
67645662,1,results_gemma3_12b.txt
68338341,1,results_qwen2.53b.txt
69181350,1,results_gemma3_4b.txt
69199666,1,results_gemma3_4b.txt
69243180,1,results_gemma3_4b.txt
69336473,1,results_gemma3_4b.txt
69487178,1,results_mistral-small3.2_latest.txt
69859102,1,results_gemma3_12b.txt
70196518,1,results_qwen2.53b.txt
70528646,1,results_qwen2.53b.txt
70541112,1,results_qwen2.53b.txt
71422121,1,results_qwen2.5_14b.txt
71499299,1,results_gemma3_4b.txt
71772815,1,results_mistral-small3.2_latest.txt
72807293,1,results_qwen2.5_14b.txt
72876163,1,results_gemma3_4b.txt
73030450,1,results_mistral-small3.2_latest.txt
73077810,1,results_qwen2.53b.txt
73282756,1,results_mistral-small3.2_latest.txt
73497035,1,results_cogito_3b.txt
74191424,1,results_qwen2.53b.txt
75156649,1,results_qwen2.53b.txt
75286906,1,results_qwen2.53b.txt
75329822,1,results_mistral-small3.2_latest.txt
75435017,1,results_qwen2.5_32b.txt
76916835,1,results_gemma3_4b.txt
77576845,1,results_qwen2.53b.txt
78149576,1,results_qwen2.53b.txt
79041971,1,results_gemma3_4b.txt
79376680,1,results_mistral-small3.2_latest.txt
79570655,1,results_qwen2.53b.txt
79663360,1,results_mistral-small3.2_latest.txt
80000092,1,results_gemma3_4b.txt
80053367,1,results_qwen2.53b.txt
80679862,1,results_qwen2.5_14b.txt
81125166,1,results_qwen2.5_32b.txt
81217013,1,results_gemma3_12b.txt
81310245,1,results_qwen2.53b.txt
81373857,1,results_qwen2.53b.txt
81508860,1,results_qwen2.53b.txt
81588968,1,results_qwen2.53b.txt
81677620,1,results_mistral-small3.2_latest.txt
82140102,1,results_qwen2.53b.txt
82649935,1,results_qwen2.53b.txt
82929064,1,results_cogito_3b.txt
83206166,1,results_qwen2.53b.txt
84295343,1,results_qwen2.53b.txt
85973397,1,results_qwen2.53b.txt
86184722,1,results_gemma3_4b.txt
86549455,1,results_gemma3_4b.txt
86551046,1,results_cogito_3b.txt
86595128,1,results_gemma3_4b.txt
87118391,1,results_gemma3_12b.txt
87635012,1,results_qwen2.53b.txt
87968870,1,results_qwen2.53b.txt
88691367,1,results_qwen2.53b.txt
88907739,1,results_qwen2.53b.txt
89508407,1,results_gemma3_12b.txt
89512321,1,results_gemma3_12b.txt
89740812,1,results_qwen2.5_14b.txt
89858892,1,results_mistral-small3.2_latest.txt
90468982,1,results_qwen2.53b.txt
90867631,1,results_gemma3_4b.txt
91026230,1,results_cogito_3b.txt
91268638,1,results_gemma3_12b.txt
91515108,1,results_qwen2.53b.txt
91533580,1,results_qwen2.53b.txt
91591026,1,results_gemma3_4b.txt
91930382,1,results_qwen2.53b.txt
92200491,1,results_gemma3_12b.txt
92283635,1,results_qwen2.5_32b.txt
93459677,1,results_gemma3_4b.txt
93512385,1,results_qwen2.53b.txt
94492380,1,results_qwen2.53b.txt
95085510,1,results_gemma3_12b.txt
95350373,1,results_gemma3_4b.txt
95625660,1,results_mistral-small3.2_latest.txt
95769832,1,results_qwen2.5_32b.txt
95792386,1,results_qwen2.5_14b.txt
96029688,1,results_qwen2.53b.txt
96260484,1,results_qwen2.53b.txt
96457008,1,results_qwen2.53b.txt
98108571,1,results_qwen2.5_14b.txt
98300955,1,results_gemma3_4b.txt
98309114,1,results_gemma3_4b.txt
98513424,1,results_mistral-small3.2_latest.txt
98559931,1,results_gemma3_12b.txt
99124477,1,results_mistral-small3.2_latest.txt
99416532,1,results_mistral-small3.2_latest.txt
99433371,1,results_cogito_3b.txt
99680385,1,results_qwen2.53b.txt
99714410,1,results_qwen2.53b.txt
